	PCC
ENSG00000171180	0.1342299433325385
ENSG00000166855	0.13422987812869566
ENSG00000177606	0.13422570288460267
ENSG00000196156	0.13422465514671159
ENSG00000085552	0.13420310114425874
ENSG00000090554	0.13418364633361532
ENSG00000148660	0.13418199925000754
ENSG00000168264	0.1341633364950489
ENSG00000198431	0.13414737325775172
ENSG00000101442	0.13413979165248394
ENSG00000147874	0.1341284402516173
ENSG00000122678	0.13409677718377122
ENSG00000113966	0.13406325663587232
ENSG00000279362	0.134054032956465
ENSG00000171360	0.1340472383363945
ENSG00000083799	0.13404604028649938
ENSG00000198855	0.13400695781565158
ENSG00000188191	0.13397495022971725
ENSG00000205436	0.13396751216324176
C16orf55	0.1339545086680177
ENSG00000115211	0.13394895275952132
ENSG00000139517	0.13394578775861463
ENSG00000114757	0.13392552770683647
ENSG00000135517	0.13392347253137482
ENSG00000110717	0.13391669494323252
ENSG00000167588	0.1339163489797318
NT5C3L	0.13390321724404564
FAM55A	0.1338359908709066
ENSG00000125285	0.13382446461802047
ENSG00000228224	0.133805753874179
ENSG00000187098	0.1338015944960037
ENSG00000153446	0.13377378180677632
ENSG00000253305	0.13374538174470615
ENSG00000204815	0.13372823456917832
ENSG00000131473	0.13368673836296202
ENSG00000154813	0.1336843991169261
ENSG00000214753	0.13367836544094133
C9orf53	0.13364399471467045
ENSG00000110395	0.13364393712244652
ENSG00000122121	0.13359777521119365
LRG_516	0.13359361622262497
ENSG00000112655	0.13356398306251047
ENSG00000106819	0.13355186177783349
ENSG00000155016	0.1335435847952447
ENSG00000140320	0.13346594956584687
ENSG00000256806	0.13339875595582837
ENSG00000132109	0.13339318637667272
ENSG00000070193	0.13334007828796318
ENSG00000179071	0.1333377320498865
ENSG00000163749	0.1333205742310009
LRG_283	0.13331798526184527
ENSG00000114353	0.13330311548798313
ENSG00000166152	0.13327718817889006
LRG_267	0.1332106561722822
ENSG00000141380	0.1331802466942229
ENSG00000102384	0.13316066881119853
ENSG00000130529	0.1331394412313556
ENSG00000182957	0.1331310133485204
ENSG00000006377	0.13312043473961271
LRG_515	0.13311555920283616
ENSG00000129988	0.13307647401399883
ENSG00000163703	0.13306527018442768
C16orf73	0.13304444568181248
ENSG00000170011	0.13302923756957322
ENSG00000143178	0.1329918091613485
ENSG00000132952	0.13298047903857454
LRG_778	0.132944961444797
ENSG00000278062	0.13292576197260578
ENSG00000204403	0.13291749753234453
ENSG00000182179	0.1329152223979827
C5orf39	0.1327805020600702
ENSG00000132507	0.13277875583702858
ENSG00000104894	0.1327525734503845
LRG_350	0.13270643077005478
ENSG00000213533	0.13270626801908061
ENSG00000176753	0.13270404880202047
ENSG00000213995	0.13269703859229257
C14orf118	0.13265271344889612
ENSG00000154265	0.13265172187524327
LOC100129463	0.1326485802543373
ENSG00000113739	0.1326484844218563
ENSG00000197584	0.1326467054056939
ENSG00000116266	0.1326410172065615
ENSG00000068323	0.1326118809354124
ENSG00000188529	0.13260820368004078
ENSG00000205476	0.13257164661029616
ENSG00000223496	0.13256743003625707
ENSG00000166359	0.13252484906819986
C6orf97	0.13249699812891708
ENSG00000132300	0.13247673768476126
ENSG00000168575	0.13246971941897595
ENSG00000166734	0.132449930034549
ENSG00000054967	0.1324101842840499
LOC100131434	0.13240748039976374
WDR69	0.13238949981719278
ENSG00000196511	0.13237459169975693
ENSG00000101892	0.13232970844457878
ENSG00000106178	0.13231021035369284
ENSG00000254004	0.13230820121072018
ENSG00000180964	0.13227944243293374
ENSG00000280804	0.13226118533283368
ENSG00000103472	0.13222485506157747
ENSG00000176853	0.13218671354753225
ENSG00000203784	0.13216583189137246
ENSG00000149150	0.1321428661814416
ENSG00000248905	0.13213514518705563
ENSG00000137727	0.13213111615679993
ENSG00000111728	0.13212532584238193
ENSG00000183128	0.13210232035707145
ENSG00000278274	0.13209506760758175
ENSG00000168497	0.1320624573433207
ENSG00000152291	0.1319548613160494
ENSG00000130222	0.13194342628727654
ENSG00000127152	0.13191929265417335
ENSG00000107201	0.13189519240557993
ENSG00000123201	0.1318765812984801
ENSG00000185787	0.1318628868657364
ENSG00000100410	0.13184220495629792
ENSG00000028277	0.13181801919268696
ENSG00000155974	0.13177719338865784
ENSG00000179673	0.13175827995279593
LOC729013	0.13169366793848916
ENSG00000117298	0.131691006614653
ENSG00000166869	0.13168924577682808
ENSG00000176834	0.13168775093625373
ENSG00000154803	0.13168036132096866
ENSG00000241296	0.13167831825590945
SLC24A6	0.13167108607271902
ENSG00000167114	0.13166584360171585
ENSG00000163811	0.1316445069903822
ENSG00000179583	0.13162787274381338
ENSG00000204001	0.13158057141604806
ENSG00000130810	0.13157965301380115
ENSG00000141433	0.1315625039398804
O3FAR1	0.1315554621451199
RACGAP1P	0.1315436723470333
ENSG00000176783	0.13154016432618323
LOC100507106	0.1315394442433761
ENSG00000182263	0.13150004959964462
ENSG00000136535	0.13149494252945065
ENSG00000106327	0.13147541857850928
ENSG00000121064	0.13142939166297357
ENSG00000169297	0.13137647060009075
ENSG00000006042	0.13137549197723122
LOC100131316	0.13136807829615163
ENSG00000105197	0.13136162828168801
GLT25D1	0.13136042951868607
LRG_189	0.13131221690417347
LOC100130691	0.13128647193293727
ENSG00000198464	0.13126021238001606
ENSG00000054690	0.13122098080588704
ENSG00000107341	0.13121027289750176
ENSG00000156299	0.13117102663376795
ENSG00000164080	0.13114485420904815
ENSG00000169221	0.131144292171624
ENSG00000196704	0.13114231514779678
ENSG00000156500	0.13112154756089323
ENSG00000087301	0.13112117620210478
ENSG00000147955	0.13109818910107957
ENSG00000167969	0.13107309439248882
C14orf129	0.13106512978761645
ENSG00000029153	0.1310642441037132
ENSG00000109452	0.13103998002667688
ENSG00000163884	0.1310219578319675
ENSG00000132646	0.13100646526225784
ENSG00000143768	0.13096363893259852
TREML3	0.13095907462912584
ENSG00000132016	0.1309540280967115
ENSG00000163818	0.1309412813058402
ENSG00000061273	0.13092721185593925
ENSG00000163581	0.1309129708221124
ENSG00000125630	0.13089381788471463
ENSG00000162992	0.13087143229719606
ENSG00000107807	0.13084549466234727
ENSG00000143368	0.13084173783942799
ENSG00000072840	0.13084035100027858
ENSG00000128585	0.130825694821989
KIAA0664	0.13079517402332516
ENSG00000130592	0.1307861519407016
ENSG00000135747	0.13077221684920654
ENSG00000170677	0.130744940332757
ENSG00000132661	0.13073625148837134
ENSG00000090402	0.13073068571981808
FLJ39051	0.1307074420800868
ENSG00000082512	0.13070477167832117
ENSG00000197614	0.13064476320736598
ENSG00000138735	0.13061998370499428
ENSG00000100083	0.13061686650438464
ENSG00000131368	0.13055164589854149
ENSG00000172086	0.1305111907331318
ENSG00000092969	0.13050994639948907
ENSG00000179057	0.1305075082668481
ENSG00000182348	0.13042537970308646
ENSG00000178950	0.13040596831259493
ENSG00000151690	0.13039141951603228
ENSG00000078081	0.13038699736109374
ENSG00000164007	0.13038426834136796
ENSG00000141040	0.13035239506021395
ENSG00000198399	0.13032902191404885
LOC401134	0.13031521585611353
ENSG00000008324	0.1303041419391443
ENSG00000149243	0.13029395342945688
LOC100506154	0.13026694337743946
ENSG00000135443	0.13026180739989335
ENSG00000065361	0.13024221819767254
LRG_385	0.13023846852703425
ENSG00000146205	0.13023315858498996
ENSG00000124882	0.13018213927865074
ENSG00000127249	0.13017577072045144
ENSG00000172869	0.13016364240133965
LOC100128252	0.13015999804002376
ENSG00000103549	0.13015994489366547
ENSG00000136883	0.13014767548563755
ENSG00000108604	0.13010299241770293
ENSG00000144550	0.13003863746708313
ENSG00000175699	0.12996872861295822
ENSG00000241058	0.1299637374048279
ENSG00000131495	0.12994234535400856
ENSG00000170484	0.1299373868117775
ENSG00000197993	0.129896179660853
ENSG00000158470	0.12983570229369157
ENSG00000134321	0.12981594657929993
ENSG00000160282	0.12980705729390324
ENSG00000120533	0.12980435706308383
ENSG00000116161	0.1297913189923457
ENSG00000060642	0.12978642281432423
ENSG00000142556	0.1297492540777669
ENSG00000138083	0.12971480848419814
ENSG00000115073	0.12969860037015613
ENSG00000149201	0.12969729207111838
ENSG00000156006	0.1296886767543733
ENSG00000239732	0.12963340284057615
ENSG00000189120	0.1296140808634169
ENSG00000137872	0.12961052525825575
ENSG00000091704	0.1295976386659161
ENSG00000109771	0.12959739582180108
ENSG00000240118	0.1295874638079169
ENSG00000130764	0.1295782891480862
ENSG00000206445	0.12956955380496898
ENSG00000109471	0.12955919951438205
ENSG00000158423	0.12955004292313013
LOC730102	0.12950600057777986
ENSG00000114999	0.12949643624711632
IFLTD1	0.1294577684223615
ENSG00000163938	0.1294556901042154
ENSG00000137571	0.12944837039199697
ENSG00000273326	0.12943025600851674
ENSG00000075292	0.1294144190337694
ENSG00000213654	0.12940114878591452
ENSG00000165983	0.12940054605798654
ENSG00000163399	0.1293896494627973
ENSG00000011426	0.12936201446164958
ENSG00000206487	0.1293100909560713
ENSG00000125834	0.12928938323369982
ENSG00000165689	0.1292526642348335
ENSG00000165724	0.12919741932929196
ENSG00000269343	0.12918128826972888
ENSG00000159055	0.12914632717358543
ENSG00000165972	0.12912909050633883
ENSG00000128590	0.12910982238485086
ENSG00000171865	0.12908429572129085
ENSG00000091428	0.12901678292915045
ENSG00000167900	0.1289999627484712
ENSG00000065308	0.12893978714500406
ENSG00000116703	0.12889446866627685
LRG_97	0.12888446021622732
ENSG00000130164	0.12887709791953467
ENSG00000265972	0.128854488910679
ENSG00000178826	0.12883207145775696
LOC100507274	0.12880942736130455
ENSG00000250423	0.12879247477185157
ENSG00000184185	0.1287898014996261
ENSG00000136143	0.12878869282829386
ENSG00000126351	0.12878236390825318
ENSG00000129028	0.12878009641900726
ENSG00000178752	0.1287737356199164
ENSG00000166881	0.12875893491924909
ENSG00000135919	0.12874679468222017
ENSG00000172009	0.1287356571593134
ENSG00000110104	0.12871448298070748
ENSG00000177380	0.12868816744482595
ENSG00000185418	0.12868633688005007
ENSG00000128346	0.12867754785437582
ENSG00000157103	0.12865042144618694
ENSG00000134352	0.12863661205983315
ENSG00000142166	0.12862417344685695
ENSG00000143278	0.128598659800891
ENSG00000128617	0.1285897183755157
ENSG00000111845	0.1285818822500728
LOC100506473	0.12857278730350175
ENSG00000243566	0.12856799440076438
ENSG00000234124	0.12854309876689948
LOC388780	0.12854060492335082
IGHV3-9	0.12853864333567083
ENSG00000150681	0.1284830165460865
ENSG00000089116	0.12847585790017466
ENSG00000168389	0.12845478941608673
ENSG00000105699	0.1284428517600894
ENSG00000276618	0.12841337028718058
ENSG00000108474	0.12839416221936015
ENSG00000086200	0.12838903259455103
ENSG00000169955	0.1283676122100663
ENSG00000130226	0.12836207369796707
ENSG00000163283	0.12835174985008985
ENSG00000132128	0.12835168376126527
LRG_465	0.12833570611113462
ENSG00000175581	0.12833077702065596
ENSG00000144214	0.12831921879394037
ENSG00000244302	0.1282916142994598
LOC100506652	0.12829058954260594
ENSG00000175691	0.12828226907548557
ENSG00000004776	0.12826485907523164
ENSG00000110047	0.12824169812631303
ENSG00000135698	0.12822155919614667
ENSG00000179397	0.12817425368143964
ENSG00000179104	0.12815901023773926
ENSG00000101220	0.12815159203224197
ENSG00000206280	0.1281182148249944
ENSG00000198130	0.12810233762506903
ENSG00000275693	0.12809657618652173
ENSG00000205221	0.1280844188219714
ENSG00000165841	0.12808323258145846
ENSG00000125611	0.1280725308463446
ENSG00000256223	0.12806444649176826
ENSG00000077147	0.12806290286332617
ENSG00000162729	0.12801959955106632
ENSG00000004799	0.1279869302461166
ENSG00000177508	0.12797201008844536
ENSG00000095951	0.12794378001103254
ENSG00000183251	0.12792869351034272
ENSG00000146243	0.12792481454039822
ENSG00000164258	0.1279084415607082
ENSG00000175449	0.12788929671709448
ENSG00000124164	0.12783709289562797
ENSG00000166206	0.12783272704779505
ENSG00000140829	0.1278316988200795
ENSG00000157184	0.1278185762248865
LOC284801	0.12781416910597104
ENSG00000127603	0.12780896339937345
ENSG00000235676	0.12780715609775298
ENSG00000080166	0.12780071248994027
ENSG00000197785	0.12778949161976116
ENSG00000119139	0.12778490678135504
ENSG00000141012	0.12777060295071788
ENSG00000072849	0.1277558797681703
ENSG00000148377	0.12774299096543734
ENSG00000176177	0.12772536114511962
ENSG00000065675	0.12772403792335513
LOC100506013	0.12767849477016158
ENSG00000166710	0.12767562587061623
ENSG00000198604	0.12764589157344394
ENSG00000132475	0.12763012043358243
ENSG00000229415	0.12762439882307233
ENSG00000160710	0.127611222579359
ENSG00000079785	0.1275896190029659
ENSG00000204128	0.12755029999906015
ENSG00000187922	0.12752777354712155
ENSG00000126562	0.12751522677127572
ENSG00000182670	0.12744011255924553
ENSG00000262814	0.12739126744077095
ENSG00000144191	0.12739028990561882
ENSG00000186104	0.12738253861422358
LOC100506030	0.1273423483363603
ENSG00000164512	0.1273273302801563
ENSG00000235905	0.1273166311964955
ENSG00000103707	0.12730692292429255
ENSG00000048828	0.1271827931668229
ENSG00000038358	0.12718153288234493
ENSG00000143494	0.12717546204046346
ENSG00000187758	0.12713531526168215
ENSG00000180801	0.1271336654246404
ENSG00000122584	0.12712945322671465
ENSG00000111701	0.12712584320076026
ENSG00000165323	0.12712326126656553
ENSG00000163697	0.12711887150780302
ENSG00000103415	0.12711326557731537
ENSG00000170054	0.12710530608788115
ENSG00000164253	0.1271040724772481
LOC400794	0.12710300021684204
ENSG00000116095	0.12709139806962538
ENSG00000169313	0.12708718540551947
ENSG00000132763	0.12706770046649044
ENSG00000129007	0.12705823767978955
ENSG00000185917	0.1270423828906944
ENSG00000253314	0.12702938889655607
ENSG00000176029	0.127022017972875
ENSG00000138795	0.1270067533436823
ENSG00000185274	0.12698050210361408
ENSG00000075785	0.12697915966227724
ENSG00000048028	0.12697335772780877
ENSG00000112977	0.1269562555685073
ENSG00000164647	0.12695003526604764
ENSG00000154143	0.12694815562644327
ENSG00000137819	0.12693876976763563
ENSG00000064270	0.12688639304213598
ENSG00000182544	0.12688231160262053
ENSG00000138378	0.12685672501305695
ENSG00000121542	0.1268562302182695
ENSG00000103275	0.12685094226254345
ENSG00000095574	0.1268319018058343
ENSG00000163686	0.12683077232614504
ENSG00000159184	0.1268005433912084
ENSG00000176532	0.1267978159241234
ENSG00000056998	0.1267823973670424
ENSG00000103507	0.1267683288922142
ENSG00000011376	0.12669984170853268
ENSG00000136205	0.12669905394238504
C10orf118	0.12667254317627705
ENSG00000133488	0.12666952008498314
ENSG00000143469	0.12665462182521842
ENSG00000161016	0.12664707747051812
ENSG00000176387	0.12664310926847405
ENSG00000198162	0.12663865030913843
ENSG00000214706	0.1266041818652224
ENSG00000188488	0.12652019942046
ENSG00000105717	0.12651414444640516
ENSG00000155097	0.1265086005422542
HCG26	0.1264931293797491
ENSG00000170464	0.12647428941580072
LOC728537	0.12644972415886369
ENSG00000155508	0.12644572996205355
ENSG00000120709	0.1264196139685989
ENSG00000281817	0.12639867327445947
ENSG00000167183	0.12639293505842247
SUGT1P1	0.12631111530302283
ENSG00000055957	0.12630409024360453
ENSG00000172031	0.12627348107482714
ENSG00000165807	0.12627231895467644
ENSG00000118454	0.12626915679881298
ENSG00000074755	0.12621164490706369
ENSG00000163285	0.12620687277476328
ENSG00000188293	0.12619392078576452
ENSG00000114013	0.12618987769964715
ENSG00000144034	0.12618599203342035
ENSG00000113758	0.12617717093612105
ENSG00000065802	0.12615037367837434
ENSG00000125977	0.12614421902899928
ENSG00000139725	0.12613162151043214
ENSG00000103150	0.1261232766983893
ENSG00000273562	0.12610268504898325
ENSG00000109046	0.1260973185886473
ENSG00000071575	0.12608358665427785
ENSG00000126432	0.12608288316353394
ENSG00000151079	0.1260765174561132
ENSG00000156482	0.12607247215369116
GTPBP5	0.12607140529861785
ENSG00000281783	0.12602722394357205
ENSG00000010818	0.12600908387266058
ENSG00000138399	0.12598208965184166
ENSG00000024422	0.12597458133689904
ENSG00000110048	0.12597245639188828
ENSG00000116132	0.125951968857117
ENSG00000206310	0.12594422378562647
ENSG00000162517	0.12593321491083104
ENSG00000111276	0.1259142798301121
ENSG00000007923	0.1259123615139357
ENSG00000171798	0.12590862114342982
ENSG00000156873	0.12583792247386802
ENSG00000137177	0.12583561173094357
ENSG00000088356	0.12577508983300253
ENSG00000115839	0.12576002921892937
ENSG00000198455	0.12575103626868053
C3orf45	0.12573064002285558
ENSG00000163755	0.1257055903005711
ENSG00000196357	0.125699579481582
ENSG00000173473	0.12569458668868258
ENSG00000047365	0.12566086332699783
ENSG00000174370	0.12564488587335298
ENSG00000135587	0.1256033842705592
ENSG00000067208	0.12558818583604517
ENSG00000279355	0.12557217072300908
ENSG00000206379	0.12556210369464205
ENSG00000203772	0.1255488473769924
ENSG00000100281	0.1255355092999695
ENSG00000056291	0.1255344898553096
ENSG00000158406	0.1255214070072384
ENSG00000273993	0.12550497854571985
ENSG00000183060	0.1254877327994123
ENSG00000110944	0.12548623313196672
ENSG00000100987	0.1254646154447278
ENSG00000010438	0.12546437770706795
ENSG00000104332	0.12543450189831346
ENSG00000140299	0.12543318718600027
ENSG00000171819	0.12541841919043395
ENSG00000146072	0.1254182352925547
FLJ35946	0.12541702352710576
ENSG00000104413	0.12540657087048052
ENSG00000171703	0.1253963885329963
ENSG00000189079	0.12538116623527557
ENSG00000126822	0.1253784055535349
ENSG00000129315	0.1253718968171875
ENSG00000143318	0.1253599860869011
GHRLOS2	0.1253539528860472
ENSG00000179950	0.1253480022893969
ENSG00000117598	0.12534517865970285
ENSG00000221823	0.12534260220997498
ENSG00000130706	0.12531252050435185
ENSG00000116455	0.12531012434754996
ENSG00000106351	0.12530343412920436
ENSG00000133665	0.12528757142534488
ENSG00000166847	0.12528683564537957
ENSG00000144935	0.12527072278251034
ENSG00000051108	0.12526980827264966
ENSG00000081277	0.12526071182889614
ENSG00000001461	0.12523064752969265
ENSG00000176410	0.12521853400138208
ENSG00000204347	0.1252184114733369
ENSG00000165905	0.12521254358662265
ENSG00000132677	0.1252011923985809
ENSG00000167005	0.12517130750986527
ENSG00000162545	0.12515309292190932
LOC100507201	0.12513610527330252
ENSG00000127318	0.12511978121443876
ENSG00000063176	0.12511305415815488
LOC100507228	0.12510924501453913
ENSG00000071677	0.1250326026681377
ENSG00000170921	0.12500259484132634
LOC100289341	0.12493339075209803
ENSG00000006282	0.12493267017339307
ENSG00000125337	0.12491818526287876
ENSG00000277224	0.12491074495549172
ENSG00000152990	0.12490657673594564
ENSG00000164296	0.12487915488491863
ENSG00000159596	0.12486392592155975
ENSG00000137817	0.1248636983216764
ENSG00000232388	0.1248603334740762
ENSG00000104219	0.12485486749768696
FAM211B	0.12481665143708433
ENSG00000154655	0.12480753522386927
ENSG00000094631	0.12480394633401982
ENSG00000092621	0.12477332918794287
ENSG00000184967	0.12475881399912482
ENSG00000081760	0.12475392216518191
ENSG00000221818	0.12473870394470202
ENSG00000125482	0.12471709447028746
ENSG00000158163	0.12471363460977943
ENSG00000158113	0.12468705293496561
ENSG00000238265	0.12465646570738335
ENSG00000213853	0.12461287661248543
ENSG00000152082	0.12460900946167273
ENSG00000142453	0.1246087735445853
ENSG00000169676	0.12460280032839618
ENSG00000143434	0.12457220501678859
LRG_665	0.12456454719606495
ENSG00000118217	0.12455805058488291
ENSG00000010610	0.12452044033330247
ENSG00000104231	0.12449320444820428
ENSG00000172046	0.12448910456344396
ENSG00000165782	0.12447739903365455
ENSG00000136279	0.12446845287972762
ENSG00000144278	0.1244622411140764
ENSG00000108599	0.12441959581336907
ENSG00000135577	0.12438749001113372
ENSG00000237413	0.12437956834777385
ENSG00000043093	0.1243717206116405
C12orf32	0.12432188954197161
ENSG00000213906	0.12430712078761935
ZNF673	0.12428909475082854
ODZ2	0.12428606640438415
ENSG00000118526	0.12425584560401494
ENSG00000276380	0.12423589229269853
ENSG00000242600	0.12421649505444123
ENSG00000038532	0.12418302511446906
ENSG00000178789	0.1241731784993048
ENSG00000100336	0.12414897996999014
ENSG00000146904	0.12414310734654317
ENSG00000148358	0.12414070828689355
ENSG00000168077	0.12413228878126277
ENSG00000099337	0.12408270511297681
ENSG00000164039	0.12407901299868264
LOC152225	0.12405450504470641
ENSG00000204084	0.12403622237693601
ENSG00000106692	0.12402404995808544
ENSG00000169750	0.12399493800087276
ENSG00000168260	0.12398493275571239
ENSG00000147180	0.1239696429410479
ENSG00000123576	0.12394949650891195
ENSG00000229680	0.12394845786256345
ENSG00000273884	0.12393754441221182
ENSG00000140807	0.12393662834357073
ENSG00000145832	0.12392764961750241
ENSG00000100129	0.12392577160819244
ENSG00000166197	0.12392172781408373
ENSG00000162493	0.12392071336452345
ENSG00000101363	0.12391468130444117
GDEP	0.12390495543854176
ENSG00000179941	0.12389914088934302
ENSG00000165678	0.12389492458555232
ENSG00000159251	0.12385763263164694
ENSG00000179965	0.12385559243470601
LOC401588	0.12385280021348222
LOC100506548	0.123841111117284
ENSG00000143420	0.12383112160225081
ENSG00000007341	0.12380383235436669
ENSG00000103522	0.12378983197063335
ENSG00000141527	0.12376373796217811
ENSG00000131849	0.12375068512101495
ENSG00000255090	0.12374986781086086
ENSG00000117560	0.12374067103011818
C7orf13	0.12373887643386966
LRG_389	0.12373690578615976
ENSG00000145743	0.12373469940892827
ENSG00000159685	0.12373355790619772
ENSG00000038274	0.12368389045138066
ENSG00000178363	0.12366872549358669
ENSG00000110911	0.12360350363847694
ENSG00000168070	0.12360121524182302
LOC100507338	0.12358485147794725
ENSG00000158792	0.1235844543272589
ENSG00000064199	0.12355435113923988
ENSG00000139144	0.1235528854587076
LRG_16	0.1235423659481194
ENSG00000186184	0.12352580580679356
ENSG00000106006	0.12351617666991867
LOC400657	0.12351289100141505
LRG_184	0.12349323124207652
ENSG00000092330	0.12347635817006278
ENSG00000198488	0.1234692205368648
ENSG00000025796	0.12346626749720337
ENSG00000005844	0.12346530080931777
ENSG00000166797	0.12344859608855613
ENSG00000073111	0.12343712205347333
ENSG00000148296	0.12343332875343258
ENSG00000183549	0.12342323081264944
ENSG00000258597	0.12340571442989891
ENSG00000180155	0.12339561083142213
LOC90784	0.12339177855013646
ENSG00000107447	0.12338037107029308
C7orf41	0.12336308690762643
ENSG00000115353	0.12335562180377455
LOC100289019	0.12332318558334711
ENSG00000015592	0.1233177615292529
ENSG00000143384	0.12329845287911943
ENSG00000165416	0.12329159636640817
ENSG00000247315	0.12328528213035458
ENSG00000105409	0.1232824006794079
ENSG00000151475	0.12324814559689258
ENSG00000171992	0.12321115873048516
ENSG00000278195	0.12318407227796278
ENSG00000113595	0.12316121187624984
ENSG00000164690	0.12313002875137558
ENSG00000173988	0.12312068396724841
ENSG00000154040	0.12307328835427363
ENSG00000266094	0.12306544503781161
ENSG00000168515	0.12302662799909246
ENSG00000112144	0.12299507829305371
ENSG00000006747	0.12297491486211608
C14orf162	0.12297330421540562
ENSG00000116035	0.1229713659837782
ENSG00000037637	0.12296888595616005
LOC100505932	0.1229620233854828
LOC100507410	0.12294964284104508
ENSG00000147166	0.12294853728264742
ENSG00000120800	0.12294148503822178
ENSG00000138030	0.1229406596809319
LOC100507376	0.12293764552166336
ENSG00000164949	0.12290303809310757
ENSG00000166573	0.12290011139327532
ENSG00000280873	0.12289723451592054
ENSG00000052723	0.12288286843091345
ENSG00000177692	0.12286444277321734
ENSG00000121905	0.12285738218345194
ENSG00000144320	0.1228551156291447
ENSG00000213064	0.12284399117456134
ENSG00000168234	0.12284215838322006
ENSG00000149548	0.12281961156985412
ENSG00000108590	0.12280409110420792
ENSG00000116741	0.12280235180153275
ENSG00000197406	0.12277046529256744
ENSG00000184678	0.12276277771587345
ENSG00000114631	0.122760235175202
ENSG00000198042	0.12271531463496418
ENSG00000278016	0.12270862078294927
ENSG00000177432	0.12262450160829869
ENSG00000148719	0.1226090246947621
ENSG00000118496	0.12259958027547636
ENSG00000111913	0.12254529243393507
ENSG00000186867	0.1225432038289492
ENSG00000110367	0.12254302392924246
ENSG00000135778	0.12252073670437487
ENSG00000171189	0.12250408907243376
ENSG00000179873	0.1225000830721268
ENSG00000152102	0.12247073942414609
ENSG00000147003	0.12245401976995107
ENSG00000092531	0.12244442237589748
ENSG00000074356	0.12243424694944206
ENSG00000059377	0.12242601598158999
ENSG00000149930	0.12241331166665512
ENSG00000100249	0.12241036466877464
ENSG00000166579	0.12237072678422234
ENSG00000159618	0.12235643273121558
ENSG00000204397	0.12234006677266479
C16orf42	0.12233609309256262
ENSG00000167797	0.12233523670130592
ENSG00000179091	0.12231760839958794
ENSG00000169903	0.12231274468192889
ENSG00000163159	0.12229364445781475
LRG_99	0.12227755149305582
ENSG00000165458	0.12227359913579214
ENSG00000167470	0.12227048007696001
ENSG00000162390	0.12226903764567802
ENSG00000101204	0.1222571916123765
ENSG00000152332	0.12224239824514364
ENSG00000130758	0.12221807088877752
ENSG00000114383	0.1222161766280636
ENSG00000172888	0.12221505731299465
ENSG00000143839	0.1222056320265238
ENSG00000116717	0.12219773581504473
C17orf65	0.12215940035465288
ENSG00000135638	0.12213980693390021
ENSG00000281106	0.12213569926971234
ENSG00000109684	0.12211431523812592
ENSG00000111796	0.12209996123544792
ENSG00000120093	0.12209512137018287
ENSG00000167791	0.12209170477033852
ENSG00000174136	0.12207822718898528
ENSG00000184113	0.12207798874836652
ENSG00000089091	0.12207472231277006
ENSG00000066651	0.12205618311865897
ENSG00000104964	0.12204066520653942
ENSG00000175003	0.12201347868367682
ENSG00000172508	0.12197680890515863
ENSG00000114993	0.12197122251827615
ENSG00000136931	0.1219401142138043
ENSG00000182704	0.12192651329284773
C6orf123	0.1218886056216265
ENSG00000143878	0.12185638778813107
ENSG00000178295	0.12183528351040372
ENSG00000154415	0.12182679892621491
ENSG00000162613	0.12182332302723985
ENSG00000180537	0.1218172828854508
ENSG00000134291	0.12179568936251915
ENSG00000069122	0.1217853284360771
ENSG00000165916	0.12172610398549352
ENSG00000107738	0.12172218269397449
ENSG00000100294	0.12169310761140685
ENSG00000125363	0.12168961821670396
ENSG00000137331	0.12168667219699654
ENSG00000141665	0.12168481516109941
ENSG00000266524	0.12168252333122419
ENSG00000067596	0.12167550854395044
ENSG00000143061	0.1216527673733665
ENSG00000111666	0.1216491888920236
C16orf80	0.12164523253069649
ENSG00000111671	0.12163319613043788
ENSG00000148795	0.12162365984023828
ENSG00000204278	0.12161688168546804
ENSG00000141294	0.12160807966003807
LRG_422	0.12158397450288427
ENSG00000168778	0.12154826852544645
ENSG00000135436	0.12154787321821127
ENSG00000107816	0.12153755443957641
ENSG00000125962	0.12152814043448348
LOC100131138	0.12152494300621854
ENSG00000160505	0.12151442679118202
ENSG00000157181	0.12150606250114067
ENSG00000103671	0.1214826717132329
ENSG00000118523	0.12147034320002277
ENSG00000142634	0.12146820816995794
LRG_298	0.12142976663148475
ENSG00000069345	0.12142793822223388
LOC100506165	0.12142550444534696
ENSG00000134013	0.12140719023872623
ENSG00000152669	0.12138398842360373
ENSG00000171574	0.12133832764606069
LOC100507530	0.12133685724930236
ENSG00000080822	0.12130660733131969
ENSG00000171224	0.12127965254420765
ENSG00000179097	0.12125903596617574
ENSG00000175324	0.1212567773521964
ENSG00000183520	0.12125092664510767
ENSG00000127903	0.12124159247902072
ENSG00000179364	0.12123058769633643
ENSG00000172201	0.12122936688462366
ENSG00000198276	0.1212292503472951
LRG_727	0.12120771131009697
C1orf126	0.1212059157046407
ENSG00000187123	0.12111694780333197
ENSG00000116750	0.12111374625411031
ENSG00000278194	0.12111344477497415
KIAA1826	0.12110479111336356
ENSG00000120686	0.12108398429763023
ENSG00000048342	0.12108115033126703
ENSG00000008838	0.12104905691399145
ENSG00000143171	0.12103142840925854
ENSG00000011295	0.12101278236658074
ENSG00000103599	0.12098361586688447
ENSG00000135677	0.12097048632571007
LOC100506122	0.12095024430945366
ENSG00000103160	0.12094265113809932
ENSG00000118985	0.12094098698605553
ENSG00000083937	0.12091839555225507
