	run_bootstrap_net_correlation
ENSG00000145817	0.8783249460819554
ENSG00000088986	0.878235082674335
ENSG00000198900	0.8781452192667146
ENSG00000128564	0.8780553558590942
ENSG00000169297	0.8779654924514737
ENSG00000188191	0.8778756290438533
ENSG00000182621	0.8777857656362329
ENSG00000163975	0.8776959022286125
ENSG00000180182	0.8776060388209921
ENSG00000106069	0.8775161754133717
ENSG00000019995	0.8774263120057513
ENSG00000177511	0.8773364485981309
ENSG00000140522	0.8772465851905105
ENSG00000097007	0.8771567217828901
ENSG00000113302	0.8770668583752695
ENSG00000083457	0.8769769949676491
ENSG00000143553	0.8768871315600287
ENSG00000136141	0.8767972681524083
ENSG00000167641	0.8767074047447879
ENSG00000185920	0.8766175413371675
ENSG00000196277	0.8765276779295471
ENSG00000111652	0.8764378145219267
ENSG00000184481	0.8763479511143063
ENSG00000196242	0.8762580877066858
ENSG00000118217	0.8761682242990654
ENSG00000101945	0.876078360891445
ENSG00000277132	0.8759884974838246
ENSG00000164879	0.8758986340762042
ENSG00000143847	0.8758087706685838
ENSG00000135930	0.8757189072609634
ENSG00000276072	0.875629043853343
ENSG00000185386	0.8755391804457225
ENSG00000065150	0.8754493170381021
ENSG00000177606	0.8753594536304816
ENSG00000122034	0.8752695902228612
ENSG00000169994	0.8751797268152408
ENSG00000147274	0.8750898634076204
ENSG00000131686	0.875
ENSG00000172315	0.8749101365923796
ENSG00000151332	0.8748202731847592
ENSG00000075043	0.8747304097771388
ENSG00000166257	0.8746405463695184
ENSG00000213658	0.8745506829618979
ENSG00000112640	0.8744608195542775
ENSG00000113231	0.874370956146657
ENSG00000086712	0.8742810927390366
ENSG00000114353	0.8741912293314162
ENSG00000115956	0.8741013659237958
ENSG00000041988	0.8740115025161754
ENSG00000229644	0.873921639108555
ENSG00000184160	0.8738317757009346
ENSG00000159173	0.8737419122933142
ENSG00000122863	0.8736520488856937
ENSG00000158290	0.8735621854780733
ENSG00000125834	0.8734723220704529
ENSG00000197785	0.8733824586628325
ENSG00000071537	0.8732925952552121
ENSG00000172795	0.8732027318475917
ENSG00000099721	0.8731128684399713
ENSG00000092758	0.8730230050323509
ENSG00000073417	0.8729331416247305
ENSG00000146469	0.8728432782171099
ENSG00000169684	0.8727534148094895
ENSG00000054967	0.8726635514018691
ENSG00000103313	0.8725736879942487
ENSG00000123297	0.8724838245866283
ENSG00000198642	0.8723939611790079
ENSG00000241685	0.8723040977713875
ENSG00000007314	0.8722142343637671
ENSG00000144659	0.8721243709561467
ENSG00000156886	0.8720345075485263
ENSG00000091592	0.8719446441409058
ENSG00000110422	0.8718547807332854
ENSG00000138769	0.871764917325665
ENSG00000093217	0.8716750539180446
ENSG00000076356	0.8715851905104242
ENSG00000149177	0.8714953271028038
ENSG00000129315	0.8714054636951833
ENSG00000149150	0.8713156002875629
ENSG00000143919	0.8712257368799425
ENSG00000064270	0.871135873472322
ENSG00000116641	0.8710460100647016
ENSG00000141378	0.8709561466570812
ENSG00000166866	0.8708662832494608
ENSG00000163166	0.8707764198418404
ENSG00000108946	0.87068655643422
ENSG00000143384	0.8705966930265996
ENSG00000164265	0.8705068296189792
ENSG00000113966	0.8704169662113588
ENSG00000134321	0.8703271028037384
ENSG00000033178	0.8702372393961179
ENSG00000115290	0.8701473759884975
ENSG00000116750	0.870057512580877
ENSG00000138035	0.8699676491732566
ENSG00000101327	0.8698777857656362
ENSG00000022840	0.8697879223580158
ENSG00000119203	0.8696980589503954
ENSG00000104894	0.869608195542775
ENSG00000105717	0.8695183321351546
ENSG00000186716	0.8694284687275341
ENSG00000138594	0.8693386053199137
ENSG00000158470	0.8692487419122933
ENSG00000185950	0.8691588785046729
ENSG00000271503	0.8690690150970525
ENSG00000115524	0.8689791516894321
ENSG00000136868	0.8688892882818117
ENSG00000104825	0.8687994248741913
ENSG00000168497	0.8687095614665709
ENSG00000188778	0.8686196980589503
ENSG00000165417	0.8685298346513299
ENSG00000102547	0.8684399712437095
ENSG00000174579	0.8683501078360891
ENSG00000205413	0.8682602444284687
ENSG00000147003	0.8681703810208483
ENSG00000114757	0.8680805176132279
ENSG00000189283	0.8679906542056075
ENSG00000153902	0.8679007907979871
ENSG00000182827	0.8678109273903667
ENSG00000143278	0.8677210639827462
ENSG00000179761	0.8676312005751258
ENSG00000130164	0.8675413371675054
ENSG00000094631	0.867451473759885
ENSG00000164828	0.8673616103522646
ENSG00000275338	0.8672717469446442
ENSG00000242950	0.8671818835370237
ENSG00000197584	0.8670920201294033
ENSG00000114739	0.8670021567217829
ENSG00000007168	0.8669122933141624
ENSG00000197181	0.866822429906542
ENSG00000164816	0.8667325664989216
ENSG00000169840	0.8666427030913012
ENSG00000147872	0.8665528396836808
ENSG00000169057	0.8664629762760604
ENSG00000106100	0.86637311286844
ENSG00000138398	0.8662832494608196
ENSG00000076053	0.8661933860531992
ENSG00000198055	0.8661035226455788
ENSG00000131504	0.8660136592379583
ENSG00000188488	0.8659237958303379
ENSG00000079785	0.8658339324227174
ENSG00000144959	0.865744069015097
ENSG00000108298	0.8656542056074766
ENSG00000182899	0.8655643421998562
ENSG00000081014	0.8654744787922358
ENSG00000139505	0.8653846153846154
ENSG00000105650	0.865294751976995
ENSG00000147677	0.8652048885693745
ENSG00000175792	0.8651150251617541
ENSG00000121067	0.8650251617541337
ENSG00000173702	0.8649352983465133
ENSG00000178607	0.8648454349388929
ENSG00000116874	0.8647555715312725
ENSG00000143368	0.8646657081236521
ENSG00000168389	0.8645758447160317
ENSG00000128590	0.8644859813084113
ENSG00000139629	0.8643961179007909
ENSG00000237582	0.8643062544931703
ENSG00000076351	0.8642163910855499
ENSG00000109814	0.8641265276779295
ENSG00000157110	0.8640366642703091
ENSG00000163904	0.8639468008626887
ENSG00000135503	0.8638569374550683
ENSG00000183386	0.8637670740474479
ENSG00000088808	0.8636772106398275
ENSG00000120868	0.8635873472322071
ENSG00000181467	0.8634974838245866
ENSG00000151005	0.8634076204169662
ENSG00000121064	0.8633177570093458
ENSG00000125414	0.8632278936017254
ENSG00000064651	0.863138030194105
ENSG00000183434	0.8630481667864845
ENSG00000099956	0.8629583033788641
ENSG00000144895	0.8628684399712437
ENSG00000156587	0.8627785765636233
ENSG00000166947	0.8626887131560029
ENSG00000047249	0.8625988497483824
ENSG00000086598	0.862508986340762
ENSG00000106123	0.8624191229331416
ENSG00000122257	0.8623292595255212
ENSG00000184156	0.8622393961179008
ENSG00000198730	0.8621495327102804
ENSG00000133794	0.86205966930266
ENSG00000171180	0.8619698058950396
ENSG00000159184	0.8618799424874192
ENSG00000150681	0.8617900790797987
ENSG00000241822	0.8617002156721782
ENSG00000138036	0.8616103522645578
ENSG00000165282	0.8615204888569374
ENSG00000137124	0.861430625449317
ENSG00000166848	0.8613407620416966
ENSG00000142655	0.8612508986340762
ENSG00000154342	0.8611610352264558
ENSG00000138083	0.8610711718188354
ENSG00000108379	0.860981308411215
ENSG00000275564	0.8608914450035945
ENSG00000160145	0.8608015815959741
ENSG00000099624	0.8607117181883537
ENSG00000120158	0.8606218547807333
ENSG00000100422	0.8605319913731129
ENSG00000111537	0.8604421279654925
ENSG00000049249	0.8603522645578721
ENSG00000107341	0.8602624011502517
ENSG00000163481	0.8601725377426312
ENSG00000078687	0.8600826743350107
ENSG00000169271	0.8599928109273903
ENSG00000264364	0.8599029475197699
ENSG00000169598	0.8598130841121495
ENSG00000115350	0.8597232207045291
ENSG00000137177	0.8596333572969087
ENSG00000078061	0.8595434938892883
ENSG00000170231	0.8594536304816679
ENSG00000008083	0.8593637670740475
ENSG00000091140	0.8592739036664271
ENSG00000125676	0.8591840402588066
ENSG00000087111	0.8590941768511862
ENSG00000225543	0.8590043134435658
ENSG00000063176	0.8589144500359454
ENSG00000104131	0.858824586628325
ENSG00000182473	0.8587347232207045
ENSG00000143801	0.8586448598130841
ENSG00000114388	0.8585549964054637
ENSG00000184678	0.8584651329978433
ENSG00000141279	0.8583752695902228
ENSG00000169105	0.8582854061826024
ENSG00000125740	0.858195542774982
ENSG00000134709	0.8581056793673616
ENSG00000189221	0.8580158159597412
ENSG00000175482	0.8579259525521208
ENSG00000070614	0.8578360891445004
ENSG00000172172	0.85774622573688
ENSG00000115875	0.8576563623292596
ENSG00000137845	0.857566498921639
ENSG00000178295	0.8574766355140186
ENSG00000170145	0.8573867721063982
ENSG00000188833	0.8572969086987778
ENSG00000101210	0.8572070452911574
ENSG00000095397	0.857117181883537
ENSG00000125691	0.8570273184759166
ENSG00000163806	0.8569374550682962
ENSG00000140030	0.8568475916606758
ENSG00000006788	0.8567577282530554
ENSG00000165661	0.8566678648454349
ENSG00000135100	0.8565780014378145
ENSG00000099365	0.8564881380301941
ENSG00000107447	0.8563982746225737
ENSG00000130348	0.8563084112149533
ENSG00000168939	0.8562185478073329
ENSG00000163093	0.8561286843997125
ENSG00000090060	0.856038820992092
ENSG00000060069	0.8559489575844716
ENSG00000128595	0.8558590941768511
ENSG00000185974	0.8557692307692307
ENSG00000183207	0.8556793673616103
ENSG00000178966	0.8555895039539899
ENSG00000139636	0.8554996405463695
ENSG00000137872	0.8554097771387491
ENSG00000196876	0.8553199137311287
ENSG00000165055	0.8552300503235083
ENSG00000269335	0.8551401869158879
ENSG00000175768	0.8550503235082675
ENSG00000073605	0.854960460100647
ENSG00000110911	0.8548705966930266
ENSG00000122299	0.8547807332854062
ENSG00000109685	0.8546908698777858
ENSG00000241878	0.8546010064701653
ENSG00000125508	0.8545111430625449
ENSG00000164919	0.8544212796549245
ENSG00000140332	0.8543314162473041
ENSG00000173391	0.8542415528396837
ENSG00000140320	0.8541516894320632
ENSG00000154930	0.8540618260244428
ENSG00000111713	0.8539719626168224
ENSG00000066933	0.853882099209202
ENSG00000125827	0.8537922358015816
ENSG00000125835	0.8537023723939612
ENSG00000135423	0.8536125089863408
ENSG00000111087	0.8535226455787204
ENSG00000198898	0.8534327821711
ENSG00000177426	0.8533429187634796
ENSG00000064199	0.853253055355859
ENSG00000084734	0.8531631919482386
ENSG00000105258	0.8530733285406182
ENSG00000187098	0.8529834651329978
ENSG00000131196	0.8528936017253774
ENSG00000147955	0.852803738317757
ENSG00000124164	0.8527138749101366
ENSG00000106399	0.8526240115025162
ENSG00000081154	0.8525341480948958
ENSG00000027644	0.8524442846872753
ENSG00000169371	0.8523544212796549
ENSG00000172613	0.8522645578720345
ENSG00000171786	0.8521746944644141
ENSG00000168818	0.8520848310567937
ENSG00000079385	0.8519949676491733
ENSG00000131759	0.8519051042415529
ENSG00000127863	0.8518152408339325
ENSG00000117407	0.851725377426312
ENSG00000185787	0.8516355140186916
ENSG00000130635	0.8515456506110711
ENSG00000131389	0.8514557872034507
ENSG00000068796	0.8513659237958303
ENSG00000197993	0.8512760603882099
ENSG00000143753	0.8511861969805895
ENSG00000155011	0.8510963335729691
ENSG00000146477	0.8510064701653487
ENSG00000114902	0.8509166067577283
ENSG00000072274	0.8508267433501079
ENSG00000168958	0.8507368799424874
ENSG00000089116	0.850647016534867
ENSG00000134242	0.8505571531272466
ENSG00000143171	0.8504672897196262
ENSG00000081052	0.8503774263120057
ENSG00000166128	0.8502875629043853
ENSG00000124092	0.8501976994967649
ENSG00000162729	0.8501078360891445
ENSG00000172661	0.8500179726815241
ENSG00000198909	0.8499281092739037
ENSG00000025796	0.8498382458662832
ENSG00000157625	0.8497483824586628
ENSG00000078668	0.8496585190510424
ENSG00000025800	0.849568655643422
ENSG00000052344	0.8494787922358016
ENSG00000103460	0.8493889288281812
ENSG00000169242	0.8492990654205608
ENSG00000203879	0.8492092020129404
ENSG00000156113	0.84911933860532
ENSG00000136352	0.8490294751976994
ENSG00000163624	0.848939611790079
ENSG00000110367	0.8488497483824586
ENSG00000150045	0.8487598849748382
ENSG00000046651	0.8486700215672178
ENSG00000110906	0.8485801581595974
ENSG00000095539	0.848490294751977
ENSG00000089177	0.8484004313443566
ENSG00000004534	0.8483105679367362
ENSG00000166206	0.8482207045291158
ENSG00000162545	0.8481308411214953
ENSG00000172239	0.8480409777138749
ENSG00000132906	0.8479511143062545
ENSG00000100099	0.8478612508986341
ENSG00000138430	0.8477713874910137
ENSG00000151892	0.8476815240833933
ENSG00000124157	0.8475916606757729
ENSG00000161016	0.8475017972681524
ENSG00000204977	0.847411933860532
ENSG00000167311	0.8473220704529115
ENSG00000180353	0.8472322070452911
ENSG00000183251	0.8471423436376707
ENSG00000118526	0.8470524802300503
ENSG00000164050	0.8469626168224299
ENSG00000135439	0.8468727534148095
ENSG00000065361	0.8467828900071891
ENSG00000163161	0.8466930265995687
ENSG00000182566	0.8466031631919483
ENSG00000155959	0.8465132997843278
ENSG00000132300	0.8464234363767074
ENSG00000067208	0.846333572969087
ENSG00000068323	0.8462437095614666
ENSG00000043093	0.8461538461538461
ENSG00000111424	0.8460639827462257
ENSG00000159251	0.8459741193386053
ENSG00000169018	0.8458842559309849
ENSG00000172399	0.8457943925233645
ENSG00000143226	0.8457045291157441
ENSG00000163431	0.8456146657081236
ENSG00000116717	0.8455248023005032
ENSG00000114859	0.8454349388928828
ENSG00000108018	0.8453450754852624
ENSG00000185236	0.845255212077642
ENSG00000120156	0.8451653486700216
ENSG00000144566	0.8450754852624012
ENSG00000126561	0.8449856218547808
ENSG00000160305	0.8448957584471604
ENSG00000106351	0.8448058950395398
ENSG00000104863	0.8447160316319194
ENSG00000198721	0.844626168224299
ENSG00000125826	0.8445363048166786
ENSG00000217128	0.8444464414090582
ENSG00000154485	0.8443565780014378
ENSG00000143184	0.8442667145938174
ENSG00000105819	0.844176851186197
ENSG00000150961	0.8440869877785766
ENSG00000125818	0.8439971243709562
ENSG00000166821	0.8439072609633357
ENSG00000011600	0.8438173975557153
ENSG00000163909	0.8437275341480949
ENSG00000115307	0.8436376707404745
ENSG00000122121	0.8435478073328541
ENSG00000135222	0.8434579439252337
ENSG00000135312	0.8433680805176133
ENSG00000140526	0.8432782171099928
ENSG00000143376	0.8431883537023724
ENSG00000143190	0.8430984902947519
ENSG00000164258	0.8430086268871315
ENSG00000091164	0.8429187634795111
ENSG00000100151	0.8428289000718907
ENSG00000125812	0.8427390366642703
ENSG00000181847	0.8426491732566499
ENSG00000115594	0.8425593098490295
ENSG00000112276	0.8424694464414091
ENSG00000108733	0.8423795830337887
ENSG00000109452	0.8422897196261683
ENSG00000173915	0.8421998562185478
ENSG00000135517	0.8421099928109274
ENSG00000113739	0.842020129403307
ENSG00000131508	0.8419302659956865
ENSG00000108375	0.8418404025880661
ENSG00000179091	0.8417505391804457
ENSG00000156345	0.8416606757728253
ENSG00000132646	0.8415708123652049
ENSG00000167792	0.8414809489575845
ENSG00000115761	0.841391085549964
ENSG00000114446	0.8413012221423436
ENSG00000049759	0.8412113587347232
ENSG00000185115	0.8411214953271028
ENSG00000135638	0.8410316319194824
ENSG00000152763	0.840941768511862
ENSG00000120533	0.8408519051042416
ENSG00000152578	0.8407620416966212
ENSG00000149925	0.8406721782890008
ENSG00000266094	0.8405823148813804
ENSG00000128310	0.8404924514737598
ENSG00000167085	0.8404025880661394
ENSG00000130255	0.840312724658519
ENSG00000105968	0.8402228612508986
ENSG00000181631	0.8401329978432782
ENSG00000038358	0.8400431344356578
ENSG00000105357	0.8399532710280374
ENSG00000163002	0.839863407620417
ENSG00000011426	0.8397735442127966
ENSG00000137076	0.8396836808051761
ENSG00000077150	0.8395938173975557
ENSG00000163877	0.8395039539899353
ENSG00000125378	0.8394140905823149
ENSG00000180739	0.8393242271746945
ENSG00000119772	0.839234363767074
ENSG00000206492	0.8391445003594536
ENSG00000164176	0.8390546369518332
ENSG00000088247	0.8389647735442128
ENSG00000105221	0.8388749101365924
ENSG00000111728	0.8387850467289719
ENSG00000071626	0.8386951833213515
ENSG00000133020	0.8386053199137311
ENSG00000156482	0.8385154565061107
ENSG00000138303	0.8384255930984903
ENSG00000204084	0.8383357296908699
ENSG00000154229	0.8382458662832495
ENSG00000155367	0.8381560028756291
ENSG00000166407	0.8380661394680087
ENSG00000106366	0.8379762760603882
ENSG00000153976	0.8378864126527678
ENSG00000091879	0.8377965492451473
ENSG00000105197	0.8377066858375269
ENSG00000130226	0.8376168224299065
ENSG00000156006	0.8375269590222861
ENSG00000119715	0.8374370956146657
ENSG00000142512	0.8373472322070453
ENSG00000141380	0.8372573687994249
ENSG00000107242	0.8371675053918045
ENSG00000171206	0.837077641984184
ENSG00000024422	0.8369877785765636
ENSG00000158158	0.8368979151689432
ENSG00000084774	0.8368080517613228
ENSG00000113761	0.8367181883537024
ENSG00000108474	0.836628324946082
ENSG00000160007	0.8365384615384616
ENSG00000143355	0.8364485981308412
ENSG00000037897	0.8363587347232208
ENSG00000168077	0.8362688713156002
ENSG00000048342	0.8361790079079798
ENSG00000100242	0.8360891445003594
ENSG00000136098	0.835999281092739
ENSG00000107816	0.8359094176851186
ENSG00000138101	0.8358195542774982
ENSG00000111218	0.8357296908698778
ENSG00000124469	0.8356398274622574
ENSG00000105171	0.835549964054637
ENSG00000107669	0.8354601006470166
ENSG00000135587	0.8353702372393961
ENSG00000148516	0.8352803738317757
ENSG00000143393	0.8351905104241553
ENSG00000125875	0.8351006470165349
ENSG00000141433	0.8350107836089145
ENSG00000088053	0.834920920201294
ENSG00000110169	0.8348310567936736
ENSG00000169313	0.8347411933860532
ENSG00000166484	0.8346513299784328
ENSG00000119411	0.8345614665708123
ENSG00000185359	0.8344716031631919
ENSG00000166037	0.8343817397555715
ENSG00000039319	0.8342918763479511
ENSG00000156411	0.8342020129403307
ENSG00000166913	0.8341121495327103
ENSG00000134046	0.8340222861250899
ENSG00000124882	0.8339324227174695
ENSG00000241945	0.8338425593098491
ENSG00000006062	0.8337526959022286
ENSG00000146872	0.8336628324946082
ENSG00000275126	0.8335729690869877
ENSG00000157933	0.8334831056793673
ENSG00000163864	0.8333932422717469
ENSG00000152332	0.8333033788641265
ENSG00000101190	0.8332135154565061
ENSG00000145979	0.8331236520488857
ENSG00000120149	0.8330337886412653
ENSG00000159228	0.8329439252336449
ENSG00000010438	0.8328540618260244
ENSG00000274636	0.832764198418404
ENSG00000198604	0.8326743350107836
ENSG00000198853	0.8325844716031632
ENSG00000161610	0.8324946081955428
ENSG00000104852	0.8324047447879224
ENSG00000104413	0.832314881380302
ENSG00000132182	0.8322250179726816
ENSG00000100811	0.8321351545650612
ENSG00000154928	0.8320452911574406
ENSG00000229929	0.8319554277498202
ENSG00000103275	0.8318655643421998
ENSG00000197860	0.8317757009345794
ENSG00000198400	0.831685837526959
ENSG00000172009	0.8315959741193386
ENSG00000091986	0.8315061107117182
ENSG00000152689	0.8314162473040978
ENSG00000152669	0.8313263838964774
ENSG00000149091	0.831236520488857
ENSG00000153574	0.8311466570812365
ENSG00000170634	0.8310567936736161
ENSG00000137571	0.8309669302659957
ENSG00000139263	0.8308770668583753
ENSG00000104044	0.8307872034507549
ENSG00000111276	0.8306973400431344
ENSG00000151353	0.830607476635514
ENSG00000124374	0.8305176132278936
ENSG00000073350	0.8304277498202732
ENSG00000082212	0.8303378864126527
ENSG00000119950	0.8302480230050323
ENSG00000163636	0.8301581595974119
ENSG00000144278	0.8300682961897915
ENSG00000110717	0.8299784327821711
ENSG00000145833	0.8298885693745507
ENSG00000148450	0.8297987059669303
ENSG00000183706	0.8297088425593099
ENSG00000135919	0.8296189791516895
ENSG00000179941	0.8295291157440691
ENSG00000139287	0.8294392523364486
ENSG00000166562	0.8293493889288281
ENSG00000169372	0.8292595255212077
ENSG00000119125	0.8291696621135873
ENSG00000172007	0.8290797987059669
ENSG00000119888	0.8289899352983465
ENSG00000122884	0.8289000718907261
ENSG00000107404	0.8288102084831057
ENSG00000198742	0.8287203450754853
ENSG00000281857	0.8286304816678648
ENSG00000132603	0.8285406182602444
ENSG00000175077	0.828450754852624
ENSG00000197959	0.8283608914450036
ENSG00000113369	0.8282710280373832
ENSG00000108509	0.8281811646297628
ENSG00000145864	0.8280913012221424
ENSG00000077097	0.828001437814522
ENSG00000120093	0.8279115744069016
ENSG00000130706	0.8278217109992811
ENSG00000198929	0.8277318475916606
ENSG00000100028	0.8276419841840402
ENSG00000121905	0.8275521207764198
ENSG00000122741	0.8274622573687994
ENSG00000213995	0.827372393961179
ENSG00000051108	0.8272825305535586
ENSG00000241186	0.8271926671459382
ENSG00000008294	0.8271028037383178
ENSG00000165458	0.8270129403306974
ENSG00000188529	0.8269230769230769
ENSG00000107593	0.8268332135154565
ENSG00000168827	0.8267433501078361
ENSG00000130005	0.8266534867002157
ENSG00000072062	0.8265636232925953
ENSG00000211898	0.8264737598849748
ENSG00000164077	0.8263838964773544
ENSG00000105409	0.826294033069734
ENSG00000180176	0.8262041696621136
ENSG00000124440	0.8261143062544932
ENSG00000276410	0.8260244428468727
ENSG00000179913	0.8259345794392523
ENSG00000224941	0.8258447160316319
ENSG00000151914	0.8257548526240115
ENSG00000147905	0.8256649892163911
ENSG00000175206	0.8255751258087707
ENSG00000165119	0.8254852624011503
ENSG00000104859	0.8253953989935299
ENSG00000100294	0.8253055355859095
ENSG00000153914	0.825215672178289
ENSG00000107187	0.8251258087706685
ENSG00000164129	0.8250359453630481
ENSG00000072849	0.8249460819554277
ENSG00000115310	0.8248562185478073
ENSG00000013561	0.8247663551401869
ENSG00000198355	0.8246764917325665
ENSG00000281897	0.8245866283249461
ENSG00000183072	0.8244967649173257
ENSG00000170791	0.8244069015097053
ENSG00000177694	0.8243170381020848
ENSG00000151806	0.8242271746944644
ENSG00000125354	0.824137311286844
ENSG00000133105	0.8240474478792236
ENSG00000125482	0.8239575844716032
ENSG00000170962	0.8238677210639828
ENSG00000090932	0.8237778576563624
ENSG00000060339	0.823687994248742
ENSG00000164307	0.8235981308411215
ENSG00000162775	0.823508267433501
ENSG00000117298	0.8234184040258806
ENSG00000136891	0.8233285406182602
ENSG00000168158	0.8232386772106398
ENSG00000144589	0.8231488138030194
ENSG00000156299	0.823058950395399
ENSG00000146072	0.8229690869877786
ENSG00000141738	0.8228792235801582
ENSG00000164749	0.8227893601725378
ENSG00000132024	0.8226994967649173
ENSG00000135956	0.8226096333572969
ENSG00000123342	0.8225197699496765
ENSG00000123545	0.822429906542056
ENSG00000108700	0.8223400431344356
ENSG00000176945	0.8222501797268152
ENSG00000198054	0.8221603163191948
ENSG00000102384	0.8220704529115744
ENSG00000149485	0.821980589503954
ENSG00000160218	0.8218907260963336
ENSG00000161896	0.8218008626887131
ENSG00000131966	0.8217109992810927
ENSG00000188827	0.8216211358734723
ENSG00000176920	0.8215312724658519
ENSG00000204843	0.8214414090582315
ENSG00000128585	0.8213515456506111
ENSG00000116251	0.8212616822429907
ENSG00000096717	0.8211718188353703
ENSG00000165678	0.8210819554277499
ENSG00000170950	0.8209920920201293
ENSG00000103707	0.8209022286125089
ENSG00000132356	0.8208123652048885
ENSG00000179148	0.8207225017972681
ENSG00000139144	0.8206326383896477
ENSG00000177669	0.8205427749820273
ENSG00000105205	0.8204529115744069
ENSG00000165732	0.8203630481667865
ENSG00000118596	0.8202731847591661
ENSG00000178342	0.8201833213515457
ENSG00000211456	0.8200934579439252
ENSG00000165379	0.8200035945363048
ENSG00000105393	0.8199137311286844
ENSG00000063601	0.819823867721064
ENSG00000183665	0.8197340043134436
ENSG00000083535	0.8196441409058232
ENSG00000121281	0.8195542774982028
ENSG00000165795	0.8194644140905823
ENSG00000141646	0.8193745506829619
ENSG00000113916	0.8192846872753414
ENSG00000170011	0.819194823867721
ENSG00000277603	0.8191049604601006
ENSG00000115041	0.8190150970524802
ENSG00000178789	0.8189252336448598
ENSG00000099822	0.8188353702372394
ENSG00000106803	0.818745506829619
ENSG00000237335	0.8186556434219986
ENSG00000069869	0.8185657800143782
ENSG00000132718	0.8184759166067578
ENSG00000108344	0.8183860531991373
ENSG00000154269	0.8182961897915169
ENSG00000166573	0.8182063263838965
ENSG00000137713	0.818116462976276
ENSG00000069345	0.8180265995686556
ENSG00000166436	0.8179367361610352
ENSG00000015532	0.8178468727534148
ENSG00000136982	0.8177570093457944
ENSG00000181092	0.817667145938174
ENSG00000105649	0.8175772825305535
ENSG00000173369	0.8174874191229331
ENSG00000127152	0.8173975557153127
ENSG00000104419	0.8173076923076923
ENSG00000186009	0.8172178289000719
ENSG00000118523	0.8171279654924515
ENSG00000165140	0.8170381020848311
ENSG00000205220	0.8169482386772107
ENSG00000167447	0.8168583752695903
ENSG00000118960	0.8167685118619699
ENSG00000137154	0.8166786484543493
ENSG00000134443	0.8165887850467289
ENSG00000185499	0.8164989216391085
ENSG00000092969	0.8164090582314881
ENSG00000276996	0.8163191948238677
ENSG00000059377	0.8162293314162473
ENSG00000117000	0.8161394680086269
ENSG00000121957	0.8160496046010065
ENSG00000131725	0.8159597411933861
ENSG00000159322	0.8158698777857656
ENSG00000276293	0.8157800143781452
ENSG00000147119	0.8156901509705248
ENSG00000162946	0.8156002875629044
ENSG00000134086	0.815510424155284
ENSG00000088002	0.8154205607476636
ENSG00000010256	0.8153306973400432
ENSG00000126106	0.8152408339324227
ENSG00000103150	0.8151509705248023
ENSG00000246705	0.8150611071171819
ENSG00000144182	0.8149712437095614
ENSG00000078401	0.814881380301941
ENSG00000115827	0.8147915168943206
ENSG00000176887	0.8147016534867002
ENSG00000184005	0.8146117900790798
ENSG00000112977	0.8145219266714594
ENSG00000066629	0.814432063263839
ENSG00000074211	0.8143421998562186
ENSG00000113595	0.8142523364485982
ENSG00000056291	0.8141624730409777
ENSG00000120725	0.8140726096333573
ENSG00000053254	0.8139827462257369
ENSG00000164902	0.8138928828181164
ENSG00000107438	0.813803019410496
ENSG00000165192	0.8137131560028756
ENSG00000280908	0.8136232925952552
ENSG00000121690	0.8135334291876348
ENSG00000132661	0.8134435657800144
ENSG00000239857	0.813353702372394
ENSG00000149480	0.8132638389647735
ENSG00000169676	0.8131739755571531
ENSG00000166828	0.8130841121495327
ENSG00000188783	0.8129942487419123
ENSG00000083937	0.8129043853342919
ENSG00000085999	0.8128145219266715
ENSG00000231225	0.8127246585190511
ENSG00000164520	0.8126347951114307
ENSG00000182446	0.8125449317038103
ENSG00000100083	0.8124550682961897
ENSG00000162630	0.8123652048885693
ENSG00000185247	0.8122753414809489
ENSG00000029153	0.8121854780733285
ENSG00000198964	0.8120956146657081
ENSG00000142453	0.8120057512580877
ENSG00000015592	0.8119158878504673
ENSG00000108001	0.8118260244428469
ENSG00000147162	0.8117361610352265
ENSG00000179097	0.811646297627606
ENSG00000280618	0.8115564342199856
ENSG00000144191	0.8114665708123652
ENSG00000117983	0.8113767074047448
ENSG00000103148	0.8112868439971244
ENSG00000110719	0.811196980589504
ENSG00000156374	0.8111071171818836
ENSG00000074266	0.8110172537742631
ENSG00000146904	0.8109273903666427
ENSG00000169403	0.8108375269590223
ENSG00000181852	0.8107476635514018
ENSG00000153879	0.8106578001437814
ENSG00000036672	0.810567936736161
ENSG00000143164	0.8104780733285406
ENSG00000076826	0.8103882099209202
ENSG00000147459	0.8102983465132998
ENSG00000162493	0.8102084831056794
ENSG00000214022	0.810118619698059
ENSG00000163964	0.8100287562904386
ENSG00000134326	0.8099388928828181
ENSG00000239732	0.8098490294751977
ENSG00000112290	0.8097591660675773
ENSG00000151849	0.8096693026599568
ENSG00000197223	0.8095794392523364
ENSG00000114316	0.809489575844716
ENSG00000082512	0.8093997124370956
ENSG00000144061	0.8093098490294752
ENSG00000090273	0.8092199856218548
ENSG00000158555	0.8091301222142344
ENSG00000105146	0.8090402588066139
ENSG00000139610	0.8089503953989935
ENSG00000131652	0.8088605319913731
ENSG00000103507	0.8087706685837527
ENSG00000171365	0.8086808051761323
ENSG00000130921	0.8085909417685119
ENSG00000162992	0.8085010783608915
ENSG00000103485	0.8084112149532711
ENSG00000169783	0.8083213515456507
ENSG00000135362	0.8082314881380301
